store_name,store_id,visitor_review_count,blog_review_count,coffee_tasty,service_kind,beverage_tatsy,dessert_tasty,store_clean,conv_good,seat_comfy,focus_good,interior_good,restroom_clean,special_menu,value_for_money,view_good,photo_good,store_spacious,parking_easy,vibe_calm,vibe_cozy,vibe_musical,food_tasty,ingred_fresh,kids_good,packaging_good,price_worth,rooms_good,good_for_stay,taste_healthy,menu_variety,custom_good,fast_service,good_for_groups,large_portions,menu_composition_good,tea_tasty,bread_tasty,solos_dining_good,pet_friendly,good_for_party,alcohol_variety,solos_alcohol_good,good_for_special,outdoor_space_good,books_variety,concept_unique,good_for_gifts,course_meal_good,free_snack_good
동광주DT,1764,4555,151,1792,914,834,652,539,327,193,156,210,220,239,88,121,59,29,433,4,8,6,1,0,0,1,5,1,6,0,7,1,2,0,1,1,0,2,1,0,0,1,1,0,1,0,0,0,1,1
광주운암,2473,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
광주양산DT,2256,243,55,173,35,63,65,21,24,4,5,29,4,16,6,5,7,4,4,1,5,0,0,0,0,0,0,1,2,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
광주신세계DT,1494,4489,111,1484,596,579,380,319,238,141,152,132,100,113,55,47,34,10,134,4,3,1,0,1,0,1,4,0,1,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
광주상무DT,1485,5164,149,1665,533,511,568,273,213,159,157,143,110,134,106,208,68,20,66,2,2,1,1,0,0,0,1,0,2,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
광주화정DT,1349,4868,134,1462,640,507,399,342,216,151,157,132,96,118,66,76,40,18,75,1,3,2,1,0,0,2,1,0,4,1,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
광주상무중앙로,1116,3484,88,1043,546,454,321,365,196,179,116,96,53,97,60,52,37,16,25,1,2,1,0,0,0,0,1,0,3,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
광주상무시민로,1057,3251,89,1024,428,389,322,249,173,90,68,88,56,97,49,40,22,9,44,2,4,0,0,0,0,3,4,0,1,0,1,0,0,0,1,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0
광주풍암,1026,3900,134,1085,474,399,353,303,189,106,60,93,63,143,43,34,24,10,26,3,3,1,0,0,0,2,0,0,1,3,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
광주금호DT,927,3263,174,1009,414,474,316,271,225,117,106,107,92,109,46,59,29,19,151,4,2,3,0,0,1,0,1,0,2,0,2,0,2,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0
광주상무대교,689,4022,180,1307,630,519,424,492,213,137,91,134,40,118,59,30,38,22,27,2,1,2,0,0,0,2,1,1,4,0,2,0,2,1,1,4,0,1,0,0,0,0,0,0,0,0,0,2,0,0
광주동림,676,5562,138,2164,926,792,724,526,352,188,104,215,89,197,116,59,64,18,63,2,2,6,2,0,2,2,4,0,0,0,0,2,1,0,0,3,1,2,1,0,0,0,0,0,0,0,0,1,0,0
상무치평,380,2965,99,886,430,273,214,293,155,122,84,99,38,68,46,31,24,5,31,1,4,0,1,0,0,1,3,0,2,0,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
상무역,389,3939,199,1348,587,498,490,293,204,118,84,90,45,109,56,29,38,12,17,5,4,3,4,3,0,0,3,0,0,1,3,1,2,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0
신세계광주신관B1,444,4923,52,1742,603,768,542,293,207,103,39,99,60,201,88,29,43,7,238,0,0,1,1,0,0,0,3,0,2,1,3,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
광주시청,2387,64,22,43,21,12,15,14,9,3,4,9,2,1,0,1,1,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
광주풍암호수공원,2113,1144,193,693,178,272,293,145,142,61,42,156,31,85,42,262,61,37,22,2,3,1,0,0,0,2,7,0,6,0,4,0,0,2,1,0,1,3,1,0,0,1,0,1,1,0,0,0,0,0
서광주DT,1847,2572,112,1345,470,531,429,298,232,121,65,208,86,151,62,227,57,12,184,3,2,2,2,0,0,3,6,0,2,0,5,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
광주유스퀘어,2462,42,33,31,11,16,7,4,0,0,1,1,0,7,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
광주염주,2291,206,34,163,65,78,62,39,12,3,5,18,0,28,5,0,7,2,1,1,2,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
광주광천,2250,215,39,162,45,43,47,22,18,2,12,23,1,15,6,2,3,3,0,0,4,1,1,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구영대병원역DT,1573,4675,136,1653,681,725,540,423,309,190,286,206,132,180,98,75,82,23,169,8,8,0,1,0,0,0,4,1,6,3,4,2,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
대구앞산DT,1601,4906,214,1762,713,646,593,423,406,193,190,274,150,187,87,265,123,26,448,9,4,2,0,0,0,0,4,0,6,0,1,1,3,0,1,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0
영남대학교의료원영의관,2157,490,43,263,117,88,75,62,108,13,94,109,3,38,24,27,72,13,7,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
대구가톨릭대학교병원,1829,1535,19,616,519,295,151,183,34,20,17,96,18,53,35,14,40,1,70,1,2,0,0,0,0,1,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
영남대학교의료원,2149,855,17,515,262,186,131,110,24,5,7,133,4,48,22,2,44,1,17,1,2,0,2,1,0,1,2,0,0,0,3,1,7,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0
대구교대DT,2477,22,29,10,8,10,11,5,3,0,4,5,0,5,2,0,2,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구앞산스카이타운,2025,1891,207,1010,346,447,389,252,246,136,89,207,102,105,70,374,64,30,299,2,1,0,0,0,1,1,1,0,2,2,3,0,6,0,1,1,1,1,0,0,0,0,0,0,4,0,1,0,0,0
계명대동산병원,1512,4857,88,1784,748,697,567,446,260,204,133,171,82,131,88,44,42,21,136,2,4,1,5,1,0,1,3,0,3,1,2,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0
대구죽전역,1380,4315,164,1488,519,625,523,334,370,175,93,153,65,191,82,54,50,29,146,4,3,4,1,0,0,0,1,0,5,0,5,0,8,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
대구월곡DT,1418,4186,96,1517,449,524,425,268,264,124,127,111,95,137,82,61,47,8,56,3,3,1,0,0,0,0,1,0,4,2,4,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
대구광장,1386,4926,120,1551,634,678,516,382,365,192,205,181,139,159,118,34,57,28,28,3,6,0,1,0,0,2,5,0,4,1,5,1,5,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0
대구월촌역,1338,3312,94,1089,447,516,408,298,246,146,128,126,104,140,68,56,57,11,83,4,2,3,18,7,0,3,28,0,18,1,19,3,4,1,2,11,6,10,2,0,0,0,0,0,0,0,0,5,0,0
대구진천역,1201,5200,177,1927,676,723,566,392,331,207,185,176,113,175,86,55,35,15,152,5,9,2,1,2,1,0,3,0,5,2,3,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
대구도원DT,1091,3906,122,1314,451,545,423,255,251,102,109,89,90,143,55,101,29,7,183,2,4,2,2,0,0,3,3,0,4,2,3,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,3,0,0
대구월성,1158,5014,160,1740,637,671,545,376,302,159,143,145,62,164,79,64,44,27,40,5,5,2,0,0,0,0,1,0,5,0,3,0,4,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
대구수목원,1041,5086,179,1725,653,697,480,325,366,142,199,166,119,131,81,205,38,24,46,6,8,3,2,2,1,1,0,1,3,2,2,1,1,3,0,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0
대구성서IC DT,1004,4259,0,1336,496,593,480,258,267,103,156,126,87,147,94,103,66,11,177,1,4,1,1,0,2,1,2,0,1,0,1,0,2,0,1,1,0,1,0,0,0,0,0,0,3,0,0,1,0,0
대구감삼DT,947,6172,190,1949,887,852,665,374,378,154,176,149,123,274,139,82,52,24,129,2,10,0,2,0,1,3,11,0,8,2,4,4,9,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,0,0
대구두류DT,870,5857,177,1860,773,695,512,334,326,151,150,136,108,195,92,63,37,35,129,7,4,4,1,0,0,1,6,1,12,3,21,2,6,1,0,6,1,2,0,0,0,0,1,0,1,0,0,3,0,0
대구상인DT,848,4273,132,1289,522,485,372,231,220,103,116,84,73,129,54,45,33,7,104,5,0,2,0,1,0,1,2,0,0,1,3,1,1,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0
대구계명대,128,4274,132,1280,516,584,432,243,201,111,219,79,57,156,80,48,46,11,24,2,6,0,2,0,0,2,4,0,0,4,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
대구성서,481,5928,144,2055,872,939,756,463,339,190,179,154,82,258,123,32,50,7,97,3,5,4,2,0,0,0,5,0,6,1,1,3,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
대구서부정류장역,553,4963,132,1794,648,727,682,380,301,180,153,143,118,228,120,31,50,42,93,4,10,5,5,1,0,1,3,1,5,2,4,0,5,0,1,3,1,1,1,0,0,0,0,0,0,0,0,2,0,0
대구이월드,1981,716,46,384,151,185,133,97,70,51,10,46,12,57,35,41,27,2,24,3,3,1,1,0,5,0,5,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,1,7,0,0,0,0,0
대구대천,2074,1503,124,940,232,364,308,215,125,90,63,141,65,98,24,30,26,31,194,3,8,1,1,0,2,3,2,0,5,1,0,1,1,0,0,3,0,1,1,0,0,0,0,0,1,0,0,6,0,0
대구감삼빌리브스카이,2366,95,31,67,17,18,24,9,11,3,8,12,1,3,5,2,1,2,6,2,2,0,1,0,0,0,1,0,3,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
대구월성네거리,2257,318,33,201,48,76,81,33,27,8,15,24,4,32,8,2,4,5,4,2,2,0,0,0,0,1,2,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
신세계대구3F(티바나),1145,5197,148,1592,679,756,496,328,158,101,64,137,101,223,101,32,53,2,185,1,5,2,2,1,0,1,2,0,4,1,5,1,5,0,0,2,3,1,0,0,0,0,0,1,1,0,0,1,0,0
신세계대구8FR,1144,6941,284,2691,890,1151,791,473,418,160,76,372,174,375,177,146,103,20,404,7,6,5,3,2,0,1,8,1,2,0,6,3,5,0,0,3,0,2,0,0,0,1,0,0,0,0,0,1,0,0
동대구로DT,1034,5162,200,1525,690,665,517,338,352,187,169,175,94,195,116,78,73,16,260,3,3,2,2,0,0,0,2,0,0,2,3,0,1,1,0,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0
대구팔공산,913,4918,479,1677,499,531,567,281,319,150,55,265,108,142,87,736,128,25,532,3,3,2,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0
대구봉무,782,4343,131,1347,628,522,403,324,208,137,105,117,57,125,78,71,32,10,54,1,2,0,0,0,0,4,0,1,1,1,2,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
동대구터미널,417,4395,162,1370,621,579,442,296,262,149,169,98,64,181,113,50,35,24,52,5,15,6,2,1,0,0,8,0,7,10,2,1,4,1,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0
대구동촌유원지,577,6865,244,2372,768,903,727,426,543,222,184,234,168,240,186,237,86,34,659,1,2,0,5,0,1,0,3,0,5,4,4,0,1,2,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0
반야월이마트,386,3886,68,1061,528,445,294,193,88,42,28,54,37,107,56,13,16,1,315,4,5,0,1,0,1,1,6,0,1,0,3,0,8,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
대구방촌DT,2233,562,81,354,101,108,141,87,60,17,56,75,64,34,12,16,11,23,66,3,7,3,1,1,0,0,1,1,1,1,3,0,0,1,0,2,1,3,0,0,0,0,0,0,1,0,0,1,0,0
대구신천DT,2230,5162,201,1525,690,665,517,338,352,187,169,175,94,195,116,78,73,16,260,3,3,2,2,0,0,0,2,0,0,2,3,0,1,1,0,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0
대구팔공로DT,1985,1623,88,945,396,296,287,285,137,85,63,146,111,81,39,55,29,15,248,1,2,4,0,0,0,3,2,1,4,1,3,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
대구율하,1702,4512,128,1804,742,780,696,505,427,231,197,201,103,258,113,65,60,27,439,3,12,4,1,1,0,2,4,1,6,0,1,3,4,3,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0
대구각산역DT,1705,4359,108,1727,710,774,595,347,321,144,202,183,139,210,112,62,61,23,165,3,6,1,3,0,1,1,15,0,4,1,2,0,2,1,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0
대구연경DT,2232,499,78,394,75,83,140,56,54,11,22,50,14,33,12,27,9,20,12,2,3,0,0,0,0,1,3,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
대구파티마병원,2189,444,33,281,156,112,75,66,18,0,4,67,3,28,13,0,25,0,6,3,4,0,0,0,0,1,0,0,1,0,2,0,2,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0
대구평리DT,1019,5575,170,1931,840,794,591,347,313,157,162,173,120,262,126,64,63,11,149,5,5,5,0,1,0,0,6,0,7,1,3,3,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,1,0,0
대구두류역,2361,129,55,77,28,26,31,23,29,5,11,18,5,4,1,2,1,15,9,1,0,1,0,0,1,0,0,0,2,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
대구수성도서관DT,1456,4236,153,1257,475,547,424,298,270,131,199,115,106,161,61,51,46,8,234,3,6,1,2,0,1,0,1,0,5,0,0,0,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
대구그랜드호텔R,1443,4191,534,1270,549,470,344,357,348,216,125,481,112,211,68,52,90,48,176,7,3,4,1,2,1,1,5,0,9,5,4,1,0,1,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0
국립대구박물관DT,1552,2389,98,729,310,362,240,204,178,102,116,80,60,58,47,78,28,12,112,2,3,1,0,0,1,0,1,0,3,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구수성네거리DT,1221,4550,148,1521,595,609,437,325,302,142,111,147,92,180,145,78,39,22,380,0,5,1,2,1,0,1,11,0,1,15,1,1,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0
대구중동DT,1282,4476,152,1439,538,513,465,310,276,153,130,156,123,131,102,56,50,35,303,2,5,4,2,1,1,0,0,0,0,2,1,1,1,0,1,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0
대구중동네거리DT,1156,2773,87,778,354,331,277,203,156,82,112,82,60,67,47,39,28,18,83,11,9,2,1,0,0,1,2,0,2,2,1,0,2,2,0,3,2,1,1,0,0,0,0,0,0,0,0,1,0,0
대구상동DT,1023,3053,104,833,433,344,296,274,268,110,144,181,69,95,45,118,124,8,95,2,2,0,0,0,0,0,2,2,1,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
대구황금DT,1060,3540,118,1073,446,470,357,250,183,136,166,107,82,110,83,103,46,20,232,3,2,1,2,0,0,0,3,0,2,1,0,1,1,1,0,3,0,1,0,2,0,0,0,0,0,0,0,1,0,0
대구삼성화재,969,1781,64,466,235,187,117,122,124,62,52,41,21,42,34,13,14,5,36,2,3,0,1,0,0,0,0,0,2,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
대구시지,897,6853,178,2425,1017,902,825,447,429,174,256,196,179,270,136,56,63,23,38,6,6,7,0,0,1,1,3,0,5,1,7,0,2,0,1,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0
대구만촌DT,704,4506,209,1497,638,569,481,281,232,117,145,106,92,148,116,59,37,4,88,3,2,3,4,2,1,3,5,1,3,11,4,2,4,0,0,1,3,0,0,1,0,0,0,0,0,0,0,2,0,0
대구수성하이츠,669,3285,100,1154,458,430,296,243,198,118,95,88,30,93,63,43,25,6,64,0,3,0,1,0,0,0,4,0,2,5,4,0,3,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0
동아수성,209,3204,83,1263,488,496,455,247,190,93,31,79,24,149,76,31,25,1,193,0,3,0,1,0,0,1,4,0,1,3,2,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
수성레이크,418,6954,516,2255,684,867,804,455,522,277,169,380,160,225,147,1079,205,56,410,4,3,1,2,0,1,0,2,0,6,0,5,1,4,1,0,3,1,2,0,0,0,0,0,0,7,0,0,0,0,0
대구범어제니스,544,3575,159,1042,417,418,335,265,217,118,89,107,77,106,70,47,29,20,122,6,7,5,3,1,0,0,4,0,1,1,6,2,7,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3,0,0
대구두산DT,1993,1742,145,872,311,293,369,262,193,129,127,172,87,97,41,99,48,27,253,10,6,5,1,1,1,0,1,0,3,2,3,0,3,1,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0
대구들안길DT,1697,2562,92,1050,585,490,438,418,330,250,147,440,205,223,143,187,194,3,213,0,1,0,0,0,0,0,0,0,3,2,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
대구만촌이마트,1790,2227,56,1033,463,418,308,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구월드컵대로DT,2423,141,65,92,14,19,44,15,33,3,5,28,3,9,3,22,5,10,23,3,7,4,1,0,1,2,0,0,0,0,2,2,2,2,0,3,1,0,0,0,0,0,0,0,5,0,0,1,0,0
대구신매역,2191,611,72,428,92,162,177,68,67,14,36,68,16,52,25,4,14,10,1,4,7,0,1,0,0,1,0,0,3,0,2,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
대구범어푸르지오,2216,377,96,238,102,70,105,70,37,8,12,33,2,15,7,7,6,18,20,2,3,0,1,0,0,0,0,0,1,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
대구계산,1209,4297,131,1399,582,573,465,281,280,98,129,114,94,155,93,151,36,6,19,3,10,1,1,1,0,0,2,0,1,3,3,1,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0
대구중앙로역,1155,5940,248,1942,869,912,706,460,463,285,262,208,68,266,171,76,61,55,26,3,3,3,5,1,0,3,5,0,10,2,3,4,9,5,0,9,1,2,1,0,0,0,0,0,0,0,0,2,0,0
대구공평DT,837,5965,232,1932,774,804,603,387,393,211,271,170,119,216,135,99,54,35,224,8,5,2,2,0,1,0,5,0,8,4,3,1,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
반월당,182,3474,132,1222,499,538,360,193,203,77,63,60,42,132,80,41,16,3,79,6,9,2,0,1,0,0,3,1,2,1,4,2,4,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
동성로광장,520,4694,140,1465,689,668,453,330,300,130,188,138,125,181,123,80,64,9,20,6,9,3,1,0,0,0,3,0,6,1,3,1,4,0,1,6,1,2,2,0,0,0,0,0,0,0,0,2,0,0
동성로로데오,511,3775,145,1137,469,590,444,224,308,157,157,92,63,133,70,65,30,37,12,8,6,4,1,0,0,0,2,0,9,0,1,0,6,1,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0
대구역,2415,136,47,76,68,25,28,15,8,4,5,14,2,11,2,1,1,2,1,0,3,0,4,0,0,0,0,1,0,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
대구종로고택,2047,3200,2643,1374,549,656,588,417,345,119,57,1560,155,323,89,760,756,49,31,13,33,18,0,1,1,0,6,1,7,7,6,6,2,0,1,1,3,3,1,0,0,0,0,5,105,0,41,1,0,0
대구동성로SK리더스,2482,19,9,10,8,4,6,2,2,0,1,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구반월삼성,1745,4871,159,2205,884,941,728,625,427,284,250,278,160,245,167,68,77,40,127,4,8,6,6,0,0,0,2,0,11,1,1,0,6,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
대구228중앙공원,1703,4019,128,1612,783,805,621,538,432,264,225,246,113,222,140,75,76,62,30,6,5,4,4,1,0,2,7,0,4,1,8,2,4,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
대구칠성DT,1346,4798,153,1530,585,657,498,343,291,161,160,145,129,184,114,60,55,14,259,3,8,1,0,1,2,2,3,0,4,2,3,2,4,1,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0
대구유통단지,1162,4358,145,1576,672,657,453,371,296,151,134,131,119,141,92,66,33,25,53,3,2,1,0,0,0,1,3,0,1,0,2,1,2,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
대구칠곡대로DT,1061,5895,165,1742,779,777,648,366,334,185,194,182,152,197,97,87,95,15,261,3,6,3,3,0,0,0,5,0,5,1,2,0,1,1,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0
대구동천,884,4864,174,1569,598,681,572,309,265,112,132,140,90,160,80,49,49,11,179,14,4,4,2,0,0,2,9,1,6,2,3,1,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
대구침산DT,759,5665,177,1881,754,835,657,357,285,172,155,126,106,283,128,56,42,8,145,2,2,0,2,0,1,1,10,0,2,3,1,0,4,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0
대구칠곡,656,7161,190,2760,1038,1171,924,637,568,313,234,283,94,272,153,57,78,42,254,6,9,3,0,1,1,3,6,0,7,2,8,0,2,1,0,8,1,5,0,0,0,0,0,0,1,0,1,2,0,0
경북대,512,3970,148,1157,620,544,389,277,165,80,258,75,91,141,82,46,28,3,23,2,3,2,2,1,0,1,1,0,2,2,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
대구도남,2167,511,54,385,79,124,131,57,51,6,59,66,2,94,36,15,14,13,6,3,1,2,2,0,0,0,1,0,1,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
대구복현DT,1984,2946,151,1574,629,654,605,444,365,220,220,309,164,170,90,91,58,61,306,1,9,1,3,1,2,0,5,0,6,1,3,2,2,1,2,2,0,0,1,0,0,1,2,0,0,0,0,1,0,0
대구칠곡읍내DT,1974,2024,116,1219,395,410,429,303,239,126,133,271,116,144,74,80,78,15,104,3,6,1,3,0,1,0,2,0,1,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
대구칠성이마트,1822,3421,58,1734,715,726,587,430,166,114,56,92,48,226,115,21,31,4,494,2,5,0,2,0,2,2,4,0,1,2,2,2,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
칠곡경북대학교병원,2336,177,15,78,101,33,33,89,79,6,4,79,0,6,1,0,75,0,4,3,4,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구금호,2069,1147,73,644,196,282,242,154,102,47,30,65,22,73,30,32,21,10,30,3,2,1,1,0,0,1,1,0,3,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
대구태전DT,2251,399,78,279,52,89,102,41,55,4,17,69,10,32,10,18,16,18,28,2,1,0,0,0,0,2,2,0,0,0,1,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
대구테크노폴리스,1248,4721,143,1629,786,741,650,400,259,145,137,157,56,167,109,41,52,9,77,1,7,1,0,0,2,2,5,1,3,1,1,0,1,1,0,4,0,2,0,0,0,0,0,0,0,0,0,2,0,0
대구죽곡,984,6815,152,2378,1008,1040,924,504,580,332,221,203,61,313,121,55,57,39,50,3,7,0,0,0,1,0,5,1,10,1,3,1,3,1,1,1,0,4,1,0,0,0,0,0,0,0,0,1,0,0
대구현풍DT,2152,731,106,495,173,184,216,102,60,19,42,59,41,38,21,22,9,16,113,7,4,1,1,0,0,1,0,0,2,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구국가산단DT,2203,435,90,320,69,79,99,49,32,7,20,47,16,42,14,24,17,9,59,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0
대전한남대DT,1290,4581,121,1341,579,594,483,372,294,166,163,150,158,159,116,88,52,36,168,5,3,2,0,0,0,1,2,0,5,0,1,2,2,1,0,0,1,2,1,4,0,6,6,0,0,0,0,1,2,6
대전IC DT,1011,5665,150,1965,748,784,601,420,356,154,146,184,164,191,117,104,54,25,521,18,19,21,2,0,0,0,6,0,11,2,2,0,14,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0
대전신탄진DT,1054,3918,134,1166,482,477,367,301,249,122,122,117,101,122,84,56,39,6,309,4,2,3,1,0,0,0,3,0,5,1,3,0,2,3,0,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0
대전송촌,682,4292,115,1498,539,582,507,388,314,143,133,131,36,135,69,71,43,13,25,1,2,1,0,0,0,2,1,0,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
신탄진금강DT,1871,1848,125,992,367,369,326,246,211,118,94,169,100,89,63,348,64,21,181,1,5,1,1,0,0,0,4,0,7,0,2,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
대전터미널DT,1574,4064,109,1484,625,652,458,379,302,131,134,161,124,178,125,103,50,15,222,6,13,10,4,0,0,1,6,0,4,2,1,0,3,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1
대전판암DT,1291,5788,150,1572,763,742,587,435,329,190,151,170,121,223,141,78,54,21,447,3,3,1,1,0,0,0,3,1,6,0,2,0,0,0,0,2,0,2,1,2,0,2,2,2,0,1,0,0,1,2
대전가오,502,4413,102,1599,726,592,446,319,363,245,274,102,32,152,109,47,37,29,36,8,16,5,3,0,0,2,4,0,7,4,3,0,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0,2,0,0
대전신흥역DT,2033,1432,98,792,372,316,313,248,178,126,98,154,71,108,60,67,28,12,99,5,3,0,1,2,1,0,0,0,7,1,1,1,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0
